TREE	ALN	ALNLEN	mean_BSS	median_BSS	evoRate
105653at147550.cds.clipkit.FT.tre	105653at147550.cds.clipkit	1413	0.8587	0.8587	0.1648
106194at147550.cds.clipkit.FT.tre	106194at147550.cds.clipkit	504	0.6831	0.6831	0.0227
106024at147550.cds.clipkit.FT.tre	106024at147550.cds.clipkit	570	0.7101	0.7101	0.0284
105837at147550.cds.clipkit.FT.tre	105837at147550.cds.clipkit	678	0.7105	0.7105	0.0299
104934at147550.cds.clipkit.FT.tre	104934at147550.cds.clipkit	1308	0.768	0.768	0.0463
105155at147550.cds.clipkit.FT.tre	105155at147550.cds.clipkit	4413	0.8633	0.8633	0.1572
106649at147550.cds.clipkit.FT.tre	106649at147550.cds.clipkit	846	0.689	0.689	0.0358
104848at147550.cds.clipkit.FT.tre	104848at147550.cds.clipkit	624	0.7284	0.7284	0.0335
105231at147550.cds.clipkit.FT.tre	105231at147550.cds.clipkit	1833	0.7846	0.7846	0.0783
106593at147550.cds.clipkit.FT.tre	106593at147550.cds.clipkit	396	0.6803	0.6803	0.0194
104854at147550.cds.clipkit.FT.tre	104854at147550.cds.clipkit	804	0.645	0.645	0.0279
105533at147550.cds.clipkit.FT.tre	105533at147550.cds.clipkit	894	0.7042	0.7042	0.0283
105920at147550.cds.clipkit.FT.tre	105920at147550.cds.clipkit	1608	0.7949	0.7949	0.0755
10520at147550.cds.clipkit.FT.tre	10520at147550.cds.clipkit	3408	0.8527	0.8527	0.0456
106812at147550.cds.clipkit.FT.tre	106812at147550.cds.clipkit	5232	0.6928	0.6928	0.027
106532at147550.cds.clipkit.FT.tre	106532at147550.cds.clipkit	1812	0.8646	0.8646	0.3329
106346at147550.cds.clipkit.FT.tre	106346at147550.cds.clipkit	900	0.7396	0.7396	0.095
105693at147550.cds.clipkit.FT.tre	105693at147550.cds.clipkit	1341	0.701	0.701	0.0191
105629at147550.cds.clipkit.FT.tre	105629at147550.cds.clipkit	1704	0.7944	0.7944	0.0926
105766at147550.cds.clipkit.FT.tre	105766at147550.cds.clipkit	525	0.6218	0.6218	0.0102
106887at147550.cds.clipkit.FT.tre	106887at147550.cds.clipkit	1404	0.6858	0.6858	0.0115
105401at147550.cds.clipkit.FT.tre	105401at147550.cds.clipkit	1089	0.819	0.819	0.0417
106167at147550.cds.clipkit.FT.tre	106167at147550.cds.clipkit	732	0.6354	0.6354	0.022
106334at147550.cds.clipkit.FT.tre	106334at147550.cds.clipkit	915	0.788	0.788	0.0787
105927at147550.cds.clipkit.FT.tre	105927at147550.cds.clipkit	5379	0.8552	0.8552	0.0688
106777at147550.cds.clipkit.FT.tre	106777at147550.cds.clipkit	2262	0.8393	0.8393	0.0939
10591at147550.cds.clipkit.FT.tre	10591at147550.cds.clipkit	3066	0.8411	0.8411	0.0333
106764at147550.cds.clipkit.FT.tre	106764at147550.cds.clipkit	2514	0.8644	0.8644	0.1322
10596at147550.cds.clipkit.FT.tre	10596at147550.cds.clipkit	6213	0.8822	0.8822	0.0514
106851at147550.cds.clipkit.FT.tre	106851at147550.cds.clipkit	1515	0.8178	0.8178	0.0815
106380at147550.cds.clipkit.FT.tre	106380at147550.cds.clipkit	951	0.7698	0.7698	0.0591
105945at147550.cds.clipkit.FT.tre	105945at147550.cds.clipkit	522	0.7013	0.7013	0.0248
105529at147550.cds.clipkit.FT.tre	105529at147550.cds.clipkit	909	0.7214	0.7214	0.0299
106582at147550.cds.clipkit.FT.tre	106582at147550.cds.clipkit	2931	0.7682	0.7682	0.0572
105818at147550.cds.clipkit.FT.tre	105818at147550.cds.clipkit	1140	0.7374	0.7374	0.0302
106901at147550.cds.clipkit.FT.tre	106901at147550.cds.clipkit	612	0.7402	0.7402	0.0518
10650at147550.cds.clipkit.FT.tre	10650at147550.cds.clipkit	4404	0.8931	0.8931	0.0446
106878at147550.cds.clipkit.FT.tre	106878at147550.cds.clipkit	753	0.6946	0.6946	0.0202
106425at147550.cds.clipkit.FT.tre	106425at147550.cds.clipkit	510	0.6939	0.6939	0.0243
107174at147550.cds.clipkit.FT.tre	107174at147550.cds.clipkit	1047	0.7103	0.7103	0.0219
106at147550.cds.clipkit.FT.tre	106at147550.cds.clipkit	17382	0.9176	0.9176	0.0606
10629at147550.cds.clipkit.FT.tre	10629at147550.cds.clipkit	4413	0.8634	0.8634	0.0555
105186at147550.cds.clipkit.FT.tre	105186at147550.cds.clipkit	591	0.6758	0.6758	0.0207
107081at147550.cds.clipkit.FT.tre	107081at147550.cds.clipkit	1401	0.8066	0.8066	0.0407
106922at147550.cds.clipkit.FT.tre	106922at147550.cds.clipkit	357	0.7012	0.7012	0.0262
107015at147550.cds.clipkit.FT.tre	107015at147550.cds.clipkit	357	0.6541	0.6541	0.0236
107007at147550.cds.clipkit.FT.tre	107007at147550.cds.clipkit	612	0.6433	0.6433	0.0306
107228at147550.cds.clipkit.FT.tre	107228at147550.cds.clipkit	528	0.6791	0.6791	0.0233
106498at147550.cds.clipkit.FT.tre	106498at147550.cds.clipkit	3906	0.8853	0.8853	0.1391
106152at147550.cds.clipkit.FT.tre	106152at147550.cds.clipkit	435	0.6467	0.6467	0.0189
107308at147550.cds.clipkit.FT.tre	107308at147550.cds.clipkit	2709	0.8367	0.8367	0.217
107270at147550.cds.clipkit.FT.tre	107270at147550.cds.clipkit	558	0.6723	0.6723	0.0265
107386at147550.cds.clipkit.FT.tre	107386at147550.cds.clipkit	2820	0.8293	0.8293	0.1602
107303at147550.cds.clipkit.FT.tre	107303at147550.cds.clipkit	1263	0.8162	0.8162	0.0968
107646at147550.cds.clipkit.FT.tre	107646at147550.cds.clipkit	3405	0.8044	0.8044	0.0488
108755at147550.cds.clipkit.FT.tre	108755at147550.cds.clipkit	414	0.6703	0.6703	0.024
107368at147550.cds.clipkit.FT.tre	107368at147550.cds.clipkit	1050	0.7658	0.7658	0.0657
108736at147550.cds.clipkit.FT.tre	108736at147550.cds.clipkit	333	0.7215	0.7215	0.0281
109037at147550.cds.clipkit.FT.tre	109037at147550.cds.clipkit	351	0.6153	0.6153	0.0205
107658at147550.cds.clipkit.FT.tre	107658at147550.cds.clipkit	2391	0.8795	0.8795	0.1538
109280at147550.cds.clipkit.FT.tre	109280at147550.cds.clipkit	246	0.6442	0.6442	0.0194
107682at147550.cds.clipkit.FT.tre	107682at147550.cds.clipkit	1134	0.7856	0.7856	0.0414
108563at147550.cds.clipkit.FT.tre	108563at147550.cds.clipkit	1689	0.8539	0.8539	0.1078
108991at147550.cds.clipkit.FT.tre	108991at147550.cds.clipkit	657	0.7362	0.7362	0.0863
107568at147550.cds.clipkit.FT.tre	107568at147550.cds.clipkit	1884	0.7327	0.7327	0.0438
108752at147550.cds.clipkit.FT.tre	108752at147550.cds.clipkit	921	0.7961	0.7961	0.0913
107389at147550.cds.clipkit.FT.tre	107389at147550.cds.clipkit	2517	0.7836	0.7836	0.04
109061at147550.cds.clipkit.FT.tre	109061at147550.cds.clipkit	678	0.6708	0.6708	0.0301
107476at147550.cds.clipkit.FT.tre	107476at147550.cds.clipkit	312	0.745	0.745	0.0356
1092at147550.cds.clipkit.FT.tre	1092at147550.cds.clipkit	8832	0.9113	0.9113	0.0593
107926at147550.cds.clipkit.FT.tre	107926at147550.cds.clipkit	966	0.7323	0.7323	0.0403
11154at147550.cds.clipkit.FT.tre	11154at147550.cds.clipkit	5082	0.8813	0.8813	0.1114
110587at147550.cds.clipkit.FT.tre	110587at147550.cds.clipkit	705	0.7382	0.7382	0.0434
107710at147550.cds.clipkit.FT.tre	107710at147550.cds.clipkit	615	0.7335	0.7335	0.0541
107768at147550.cds.clipkit.FT.tre	107768at147550.cds.clipkit	666	0.6601	0.6601	0.0243
10916at147550.cds.clipkit.FT.tre	10916at147550.cds.clipkit	3099	0.8837	0.8837	0.1167
107945at147550.cds.clipkit.FT.tre	107945at147550.cds.clipkit	1437	0.7434	0.7434	0.0354
10980at147550.cds.clipkit.FT.tre	10980at147550.cds.clipkit	3324	0.8634	0.8634	0.0378
11058at147550.cds.clipkit.FT.tre	11058at147550.cds.clipkit	5409	0.8949	0.8949	0.0911
110308at147550.cds.clipkit.FT.tre	110308at147550.cds.clipkit	507	0.7452	0.7452	0.1026
110872at147550.cds.clipkit.FT.tre	110872at147550.cds.clipkit	3717	0.7798	0.7798	0.0744
107762at147550.cds.clipkit.FT.tre	107762at147550.cds.clipkit	498	0.7042	0.7042	0.0409
110208at147550.cds.clipkit.FT.tre	110208at147550.cds.clipkit	501	0.7037	0.7037	0.0136
109282at147550.cds.clipkit.FT.tre	109282at147550.cds.clipkit	666	0.7891	0.7891	0.1023
109362at147550.cds.clipkit.FT.tre	109362at147550.cds.clipkit	681	0.7568	0.7568	0.0355
110385at147550.cds.clipkit.FT.tre	110385at147550.cds.clipkit	4902	0.8653	0.8653	0.0605
110555at147550.cds.clipkit.FT.tre	110555at147550.cds.clipkit	717	0.608	0.608	0.0325
11109at147550.cds.clipkit.FT.tre	11109at147550.cds.clipkit	5178	0.8966	0.8966	0.1606
110084at147550.cds.clipkit.FT.tre	110084at147550.cds.clipkit	2406	0.8248	0.8248	0.0733
11073at147550.cds.clipkit.FT.tre	11073at147550.cds.clipkit	8940	0.8995	0.8995	0.069
109773at147550.cds.clipkit.FT.tre	109773at147550.cds.clipkit	246	0.7454	0.7454	0.0301
11164at147550.cds.clipkit.FT.tre	11164at147550.cds.clipkit	3126	0.8502	0.8502	0.0335
1135at147550.cds.clipkit.FT.tre	1135at147550.cds.clipkit	10221	0.8804	0.8804	0.0633
11354at147550.cds.clipkit.FT.tre	11354at147550.cds.clipkit	4443	0.8616	0.8616	0.0405
110026at147550.cds.clipkit.FT.tre	110026at147550.cds.clipkit	597	0.7103	0.7103	0.0115
11368at147550.cds.clipkit.FT.tre	11368at147550.cds.clipkit	9216	0.8777	0.8777	0.0736
110886at147550.cds.clipkit.FT.tre	110886at147550.cds.clipkit	3054	0.8875	0.8875	0.1009
1123at147550.cds.clipkit.FT.tre	1123at147550.cds.clipkit	10488	0.9031	0.9031	0.0903
107941at147550.cds.clipkit.FT.tre	107941at147550.cds.clipkit	639	0.7177	0.7177	0.0433
108187at147550.cds.clipkit.FT.tre	108187at147550.cds.clipkit	576	0.7323	0.7323	0.0297
10912at147550.cds.clipkit.FT.tre	10912at147550.cds.clipkit	4401	0.8706	0.8706	0.0464
10950at147550.cds.clipkit.FT.tre	10950at147550.cds.clipkit	4752	0.8793	0.8793	0.0413
110215at147550.cds.clipkit.FT.tre	110215at147550.cds.clipkit	504	0.6746	0.6746	0.0162
109796at147550.cds.clipkit.FT.tre	109796at147550.cds.clipkit	1167	0.7683	0.7683	0.0819
11516at147550.cds.clipkit.FT.tre	11516at147550.cds.clipkit	5766	0.8522	0.8522	0.0234
108245at147550.cds.clipkit.FT.tre	108245at147550.cds.clipkit	501	0.7765	0.7765	0.0745
11419at147550.cds.clipkit.FT.tre	11419at147550.cds.clipkit	2820	0.8515	0.8515	0.0383
11179at147550.cds.clipkit.FT.tre	11179at147550.cds.clipkit	5328	0.8918	0.8918	0.1359
109636at147550.cds.clipkit.FT.tre	109636at147550.cds.clipkit	1077	0.8686	0.8686	0.1071
11428at147550.cds.clipkit.FT.tre	11428at147550.cds.clipkit	3828	0.8812	0.8812	0.0408
111125at147550.cds.clipkit.FT.tre	111125at147550.cds.clipkit	2808	0.7962	0.7962	0.0349
11295at147550.cds.clipkit.FT.tre	11295at147550.cds.clipkit	4812	0.9036	0.9036	0.0856
11504at147550.cds.clipkit.FT.tre	11504at147550.cds.clipkit	9675	0.9041	0.9041	0.04
11360at147550.cds.clipkit.FT.tre	11360at147550.cds.clipkit	4122	0.8707	0.8707	0.0447
11569at147550.cds.clipkit.FT.tre	11569at147550.cds.clipkit	3639	0.8813	0.8813	0.0767
11549at147550.cds.clipkit.FT.tre	11549at147550.cds.clipkit	5139	0.8952	0.8952	0.0421
11657at147550.cds.clipkit.FT.tre	11657at147550.cds.clipkit	4479	0.8365	0.8365	0.0488
11669at147550.cds.clipkit.FT.tre	11669at147550.cds.clipkit	4428	0.8957	0.8957	0.0769
11773at147550.cds.clipkit.FT.tre	11773at147550.cds.clipkit	5775	0.928	0.928	0.0788
11700at147550.cds.clipkit.FT.tre	11700at147550.cds.clipkit	8571	0.9097	0.9097	0.1374
11921at147550.cds.clipkit.FT.tre	11921at147550.cds.clipkit	12882	0.9063	0.9063	0.0586
11947at147550.cds.clipkit.FT.tre	11947at147550.cds.clipkit	10218	0.9141	0.9141	0.2416
12045at147550.cds.clipkit.FT.tre	12045at147550.cds.clipkit	6498	0.8954	0.8954	0.0575
12164at147550.cds.clipkit.FT.tre	12164at147550.cds.clipkit	4623	0.8933	0.8933	0.0669
13119at147550.cds.clipkit.FT.tre	13119at147550.cds.clipkit	3153	0.8473	0.8473	0.0377
11925at147550.cds.clipkit.FT.tre	11925at147550.cds.clipkit	3804	0.8646	0.8646	0.0394
12178at147550.cds.clipkit.FT.tre	12178at147550.cds.clipkit	5952	0.888	0.888	0.0487
11842at147550.cds.clipkit.FT.tre	11842at147550.cds.clipkit	5358	0.8526	0.8526	0.1412
1205at147550.cds.clipkit.FT.tre	1205at147550.cds.clipkit	8541	0.9188	0.9188	0.0943
11690at147550.cds.clipkit.FT.tre	11690at147550.cds.clipkit	3933	0.8679	0.8679	0.0455
11699at147550.cds.clipkit.FT.tre	11699at147550.cds.clipkit	8469	0.8943	0.8943	0.0688
12363at147550.cds.clipkit.FT.tre	12363at147550.cds.clipkit	6654	0.8794	0.8794	0.0821
12290at147550.cds.clipkit.FT.tre	12290at147550.cds.clipkit	2466	0.8459	0.8459	0.0267
12039at147550.cds.clipkit.FT.tre	12039at147550.cds.clipkit	5565	0.8761	0.8761	0.102
11719at147550.cds.clipkit.FT.tre	11719at147550.cds.clipkit	3831	0.8689	0.8689	0.0756
11967at147550.cds.clipkit.FT.tre	11967at147550.cds.clipkit	4476	0.8487	0.8487	0.0597
12131at147550.cds.clipkit.FT.tre	12131at147550.cds.clipkit	4398	0.8842	0.8842	0.0717
11912at147550.cds.clipkit.FT.tre	11912at147550.cds.clipkit	4536	0.8954	0.8954	0.085
12911at147550.cds.clipkit.FT.tre	12911at147550.cds.clipkit	3456	0.8838	0.8838	0.0405
12690at147550.cds.clipkit.FT.tre	12690at147550.cds.clipkit	2718	0.8581	0.8581	0.0714
12545at147550.cds.clipkit.FT.tre	12545at147550.cds.clipkit	5814	0.8814	0.8814	0.056
11863at147550.cds.clipkit.FT.tre	11863at147550.cds.clipkit	7596	0.8767	0.8767	0.1942
12349at147550.cds.clipkit.FT.tre	12349at147550.cds.clipkit	5169	0.8575	0.8575	0.06
1198at147550.cds.clipkit.FT.tre	1198at147550.cds.clipkit	6219	0.9098	0.9098	0.1066
12343at147550.cds.clipkit.FT.tre	12343at147550.cds.clipkit	12000	0.8909	0.8909	0.1007
13759at147550.cds.clipkit.FT.tre	13759at147550.cds.clipkit	5025	0.8984	0.8984	0.0573
11908at147550.cds.clipkit.FT.tre	11908at147550.cds.clipkit	4539	0.8284	0.8284	0.0431
12579at147550.cds.clipkit.FT.tre	12579at147550.cds.clipkit	4215	0.8479	0.8479	0.0738
12681at147550.cds.clipkit.FT.tre	12681at147550.cds.clipkit	4137	0.8732	0.8732	0.1019
12201at147550.cds.clipkit.FT.tre	12201at147550.cds.clipkit	7239	0.8695	0.8695	0.1018
13126at147550.cds.clipkit.FT.tre	13126at147550.cds.clipkit	3531	0.8748	0.8748	0.0659
12802at147550.cds.clipkit.FT.tre	12802at147550.cds.clipkit	4770	0.9036	0.9036	0.1388
13912at147550.cds.clipkit.FT.tre	13912at147550.cds.clipkit	4071	0.8636	0.8636	0.0633
12397at147550.cds.clipkit.FT.tre	12397at147550.cds.clipkit	7482	0.8775	0.8775	0.0554
12608at147550.cds.clipkit.FT.tre	12608at147550.cds.clipkit	3948	0.8666	0.8666	0.053
13803at147550.cds.clipkit.FT.tre	13803at147550.cds.clipkit	3066	0.8271	0.8271	0.0195
12874at147550.cds.clipkit.FT.tre	12874at147550.cds.clipkit	3819	0.8735	0.8735	0.0906
13608at147550.cds.clipkit.FT.tre	13608at147550.cds.clipkit	4701	0.8695	0.8695	0.0736
12577at147550.cds.clipkit.FT.tre	12577at147550.cds.clipkit	10842	0.8845	0.8845	0.0653
13541at147550.cds.clipkit.FT.tre	13541at147550.cds.clipkit	3141	0.8688	0.8688	0.1666
12490at147550.cds.clipkit.FT.tre	12490at147550.cds.clipkit	7635	0.9028	0.9028	0.0896
12283at147550.cds.clipkit.FT.tre	12283at147550.cds.clipkit	8157	0.9111	0.9111	0.1094
12766at147550.cds.clipkit.FT.tre	12766at147550.cds.clipkit	3228	0.8579	0.8579	0.0552
13104at147550.cds.clipkit.FT.tre	13104at147550.cds.clipkit	10395	0.9166	0.9166	0.111
1229at147550.cds.clipkit.FT.tre	1229at147550.cds.clipkit	10476	0.9442	0.9442	0.1831
13129at147550.cds.clipkit.FT.tre	13129at147550.cds.clipkit	4308	0.9021	0.9021	0.0757
12844at147550.cds.clipkit.FT.tre	12844at147550.cds.clipkit	3558	0.8651	0.8651	0.0603
13316at147550.cds.clipkit.FT.tre	13316at147550.cds.clipkit	5106	0.8774	0.8774	0.0502
13521at147550.cds.clipkit.FT.tre	13521at147550.cds.clipkit	6669	0.8799	0.8799	0.0799
13085at147550.cds.clipkit.FT.tre	13085at147550.cds.clipkit	3366	0.8498	0.8498	0.0377
13558at147550.cds.clipkit.FT.tre	13558at147550.cds.clipkit	3120	0.847	0.847	0.0362
12880at147550.cds.clipkit.FT.tre	12880at147550.cds.clipkit	4683	0.8612	0.8612	0.088
12917at147550.cds.clipkit.FT.tre	12917at147550.cds.clipkit	10593	0.9134	0.9134	0.0536
13900at147550.cds.clipkit.FT.tre	13900at147550.cds.clipkit	3993	0.8325	0.8325	0.0264
13390at147550.cds.clipkit.FT.tre	13390at147550.cds.clipkit	5091	0.8824	0.8824	0.0958
13529at147550.cds.clipkit.FT.tre	13529at147550.cds.clipkit	6003	0.8727	0.8727	0.0988
13350at147550.cds.clipkit.FT.tre	13350at147550.cds.clipkit	5448	0.8423	0.8423	0.0538
13927at147550.cds.clipkit.FT.tre	13927at147550.cds.clipkit	3354	0.8611	0.8611	0.0425
13956at147550.cds.clipkit.FT.tre	13956at147550.cds.clipkit	2544	0.8618	0.8618	0.0514
14129at147550.cds.clipkit.FT.tre	14129at147550.cds.clipkit	5349	0.8835	0.8835	0.0558
14248at147550.cds.clipkit.FT.tre	14248at147550.cds.clipkit	4011	0.8463	0.8463	0.0396
14136at147550.cds.clipkit.FT.tre	14136at147550.cds.clipkit	7725	0.8709	0.8709	0.1383
14161at147550.cds.clipkit.FT.tre	14161at147550.cds.clipkit	2763	0.8749	0.8749	0.0585
14353at147550.cds.clipkit.FT.tre	14353at147550.cds.clipkit	9363	0.8898	0.8898	0.0474
14018at147550.cds.clipkit.FT.tre	14018at147550.cds.clipkit	11298	0.9291	0.9291	0.4513
14390at147550.cds.clipkit.FT.tre	14390at147550.cds.clipkit	8478	0.8586	0.8586	0.0976
14450at147550.cds.clipkit.FT.tre	14450at147550.cds.clipkit	11238	0.9033	0.9033	0.1359
14820at147550.cds.clipkit.FT.tre	14820at147550.cds.clipkit	4797	0.8614	0.8614	0.0582
15008at147550.cds.clipkit.FT.tre	15008at147550.cds.clipkit	5010	0.8953	0.8953	0.2433
14639at147550.cds.clipkit.FT.tre	14639at147550.cds.clipkit	3579	0.8335	0.8335	0.0322
14095at147550.cds.clipkit.FT.tre	14095at147550.cds.clipkit	5451	0.8563	0.8563	0.0339
14287at147550.cds.clipkit.FT.tre	14287at147550.cds.clipkit	3930	0.8747	0.8747	0.0568
15068at147550.cds.clipkit.FT.tre	15068at147550.cds.clipkit	2652	0.8442	0.8442	0.0473
16304at147550.cds.clipkit.FT.tre	16304at147550.cds.clipkit	3852	0.8669	0.8669	0.0435
16008at147550.cds.clipkit.FT.tre	16008at147550.cds.clipkit	6738	0.8803	0.8803	0.0516
15291at147550.cds.clipkit.FT.tre	15291at147550.cds.clipkit	10566	0.8617	0.8617	0.0463
15970at147550.cds.clipkit.FT.tre	15970at147550.cds.clipkit	3558	0.8375	0.8375	0.0281
15763at147550.cds.clipkit.FT.tre	15763at147550.cds.clipkit	5844	0.891	0.891	0.0987
14775at147550.cds.clipkit.FT.tre	14775at147550.cds.clipkit	8736	0.8439	0.8439	0.0383
15825at147550.cds.clipkit.FT.tre	15825at147550.cds.clipkit	6804	0.8898	0.8898	0.0549
15369at147550.cds.clipkit.FT.tre	15369at147550.cds.clipkit	5610	0.8729	0.8729	0.1218
16533at147550.cds.clipkit.FT.tre	16533at147550.cds.clipkit	4644	0.8707	0.8707	0.0449
15090at147550.cds.clipkit.FT.tre	15090at147550.cds.clipkit	5613	0.8776	0.8776	0.0582
15009at147550.cds.clipkit.FT.tre	15009at147550.cds.clipkit	4524	0.8912	0.8912	0.1431
15100at147550.cds.clipkit.FT.tre	15100at147550.cds.clipkit	3462	0.902	0.902	0.0851
15916at147550.cds.clipkit.FT.tre	15916at147550.cds.clipkit	5121	0.8782	0.8782	0.0394
16766at147550.cds.clipkit.FT.tre	16766at147550.cds.clipkit	5043	0.9123	0.9123	0.1266
15532at147550.cds.clipkit.FT.tre	15532at147550.cds.clipkit	3855	0.8741	0.8741	0.0361
15223at147550.cds.clipkit.FT.tre	15223at147550.cds.clipkit	2949	0.8583	0.8583	0.0742
15727at147550.cds.clipkit.FT.tre	15727at147550.cds.clipkit	8325	0.8817	0.8817	0.0605
15642at147550.cds.clipkit.FT.tre	15642at147550.cds.clipkit	3528	0.8413	0.8413	0.0539
16997at147550.cds.clipkit.FT.tre	16997at147550.cds.clipkit	3351	0.8818	0.8818	0.0583
15764at147550.cds.clipkit.FT.tre	15764at147550.cds.clipkit	10548	0.8715	0.8715	0.1075
17008at147550.cds.clipkit.FT.tre	17008at147550.cds.clipkit	10104	0.9032	0.9032	0.0644
1645at147550.cds.clipkit.FT.tre	1645at147550.cds.clipkit	10983	0.8801	0.8801	0.0585
14954at147550.cds.clipkit.FT.tre	14954at147550.cds.clipkit	6138	0.8674	0.8674	0.0439
15330at147550.cds.clipkit.FT.tre	15330at147550.cds.clipkit	3087	0.8614	0.8614	0.1723
15368at147550.cds.clipkit.FT.tre	15368at147550.cds.clipkit	5100	0.8487	0.8487	0.0612
17047at147550.cds.clipkit.FT.tre	17047at147550.cds.clipkit	4221	0.8483	0.8483	0.05
16258at147550.cds.clipkit.FT.tre	16258at147550.cds.clipkit	4608	0.9039	0.9039	0.1402
16476at147550.cds.clipkit.FT.tre	16476at147550.cds.clipkit	3633	0.8573	0.8573	0.1079
16225at147550.cds.clipkit.FT.tre	16225at147550.cds.clipkit	2652	0.8481	0.8481	0.0324
15867at147550.cds.clipkit.FT.tre	15867at147550.cds.clipkit	7242	0.8873	0.8873	0.0702
15864at147550.cds.clipkit.FT.tre	15864at147550.cds.clipkit	6870	0.8704	0.8704	0.0468
17171at147550.cds.clipkit.FT.tre	17171at147550.cds.clipkit	5295	0.8604	0.8604	0.036
16155at147550.cds.clipkit.FT.tre	16155at147550.cds.clipkit	6156	0.8958	0.8958	0.0823
17285at147550.cds.clipkit.FT.tre	17285at147550.cds.clipkit	6138	0.8997	0.8997	0.116
16854at147550.cds.clipkit.FT.tre	16854at147550.cds.clipkit	3741	0.8426	0.8426	0.059
16408at147550.cds.clipkit.FT.tre	16408at147550.cds.clipkit	2973	0.8521	0.8521	0.1036
14538at147550.cds.clipkit.FT.tre	14538at147550.cds.clipkit	5769	0.8654	0.8654	0.0475
15954at147550.cds.clipkit.FT.tre	15954at147550.cds.clipkit	6780	0.8829	0.8829	0.1096
16251at147550.cds.clipkit.FT.tre	16251at147550.cds.clipkit	4818	0.827	0.827	0.0941
15344at147550.cds.clipkit.FT.tre	15344at147550.cds.clipkit	5196	0.8988	0.8988	0.0701
16303at147550.cds.clipkit.FT.tre	16303at147550.cds.clipkit	4161	0.8704	0.8704	0.0369
16475at147550.cds.clipkit.FT.tre	16475at147550.cds.clipkit	3519	0.9087	0.9087	0.0527
17090at147550.cds.clipkit.FT.tre	17090at147550.cds.clipkit	6579	0.8662	0.8662	0.0599
16322at147550.cds.clipkit.FT.tre	16322at147550.cds.clipkit	5331	0.8394	0.8394	0.1122
17373at147550.cds.clipkit.FT.tre	17373at147550.cds.clipkit	2088	0.869	0.869	0.0372
17295at147550.cds.clipkit.FT.tre	17295at147550.cds.clipkit	3795	0.8501	0.8501	0.0371
17307at147550.cds.clipkit.FT.tre	17307at147550.cds.clipkit	6291	0.8951	0.8951	0.1079
17067at147550.cds.clipkit.FT.tre	17067at147550.cds.clipkit	7230	0.9128	0.9128	0.1938
17448at147550.cds.clipkit.FT.tre	17448at147550.cds.clipkit	2970	0.8632	0.8632	0.0348
1747at147550.cds.clipkit.FT.tre	1747at147550.cds.clipkit	13551	0.9216	0.9216	0.081
18397at147550.cds.clipkit.FT.tre	18397at147550.cds.clipkit	5430	0.8534	0.8534	0.0424
17692at147550.cds.clipkit.FT.tre	17692at147550.cds.clipkit	6843	0.8528	0.8528	0.0748
17784at147550.cds.clipkit.FT.tre	17784at147550.cds.clipkit	6057	0.8717	0.8717	0.1055
1775at147550.cds.clipkit.FT.tre	1775at147550.cds.clipkit	10455	0.9328	0.9328	0.0922
17776at147550.cds.clipkit.FT.tre	17776at147550.cds.clipkit	8568	0.8516	0.8516	0.1407
17875at147550.cds.clipkit.FT.tre	17875at147550.cds.clipkit	2886	0.8627	0.8627	0.0587
17586at147550.cds.clipkit.FT.tre	17586at147550.cds.clipkit	8154	0.8928	0.8928	0.0585
1838at147550.cds.clipkit.FT.tre	1838at147550.cds.clipkit	11358	0.9027	0.9027	0.0668
1758at147550.cds.clipkit.FT.tre	1758at147550.cds.clipkit	8673	0.9085	0.9085	0.0524
19241at147550.cds.clipkit.FT.tre	19241at147550.cds.clipkit	5631	0.8872	0.8872	0.0786
17648at147550.cds.clipkit.FT.tre	17648at147550.cds.clipkit	3561	0.8966	0.8966	0.1336
18067at147550.cds.clipkit.FT.tre	18067at147550.cds.clipkit	7131	0.8885	0.8885	0.0957
1869at147550.cds.clipkit.FT.tre	1869at147550.cds.clipkit	38400	0.9348	0.9348	0.2837
19655at147550.cds.clipkit.FT.tre	19655at147550.cds.clipkit	5268	0.8746	0.8746	0.1058
